"time","V","entity_id"
"2023-08-09T15:39:15.506+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:15.510+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:39:15.523+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:18.544+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:18.549+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:39:18.554+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:18.560+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:39:21.572+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:21.576+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:21.579+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:39:21.583+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:39:24.579+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:39:24.583+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:24.586+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:39:24.591+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:24.594+02:00","3.32","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:27.644+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:27.647+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:27.660+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:27.664+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:30.656+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:39:30.660+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:39:30.663+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:30.668+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:30.672+02:00","3.322","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:33.699+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:33.703+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:39:33.708+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:33.712+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:39:33.715+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:39.751+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:39:39.755+02:00","3.327","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:39.759+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:39:39.763+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:39.766+02:00","3.319","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:42.775+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:39:42.779+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:42.783+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:42.788+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:39:42.791+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:42.795+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:45.812+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:39:45.815+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:45.821+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:48.830+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:51.867+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:39:51.870+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:51.873+02:00","3.329","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:51.877+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:39:51.880+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:39:51.884+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:51.887+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:54.914+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:39:54.917+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:54.920+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:39:54.923+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:54.926+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:39:54.930+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:39:54.935+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:54.938+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:57.921+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:39:57.925+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:57.928+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:39:57.932+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:57.936+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:00.930+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:00.933+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:40:00.937+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:00.940+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:40:00.943+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:03.980+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:40:03.983+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:03.987+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:03.990+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:40:03.993+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:06.991+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:40:06.994+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:40:06.998+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:07.009+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:40:07.013+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:40:10.038+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:40:10.041+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:10.046+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:40:10.049+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:10.053+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:16.078+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:16.081+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:16.085+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:40:16.088+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:40:16.091+02:00","3.319","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:19.112+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:40:19.117+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:19.122+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:40:19.125+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:19.131+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:22.142+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:40:22.145+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:22.148+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:40:25.161+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:25.164+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:40:25.168+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:28.209+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:28.212+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:40:28.216+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:31.223+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:31.229+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:31.232+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:40:31.235+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:40:31.239+02:00","3.315","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:34.268+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:34.272+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:34.276+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:40:34.279+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:37.303+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:37.307+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:40:37.310+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:40:37.314+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:40:40.364+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:40:40.368+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:40.371+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:40.375+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:40:40.378+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:40:40.382+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:43.388+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:40:43.393+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:43.399+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:43.403+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:40:43.406+02:00","3.32","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:46.496+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:46.500+02:00","3.322","bat_caravan_cell_voltages_3"
"2023-08-09T15:40:46.504+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:46.508+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:40:46.512+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:40:46.515+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:40:52.515+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:40:52.519+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:52.526+02:00","3.326","bat_caravan_cell_voltages_7"
"2023-08-09T15:40:55.569+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:40:55.572+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:40:55.576+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:40:55.579+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:40:58.650+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:40:58.654+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:40:58.659+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:40:58.663+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:40:58.666+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:40:58.670+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:01.581+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:41:01.585+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:01.587+02:00","3.322","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:01.591+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:01.594+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:41:01.597+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:01.602+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:41:01.606+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:04.625+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:41:04.628+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:04.633+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:04.636+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:04.640+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:04.644+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:41:04.647+02:00","3.321","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:07.636+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:07.640+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:07.643+02:00","3.322","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:10.686+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:10.690+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:10.693+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:41:10.697+02:00","3.317","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:13.708+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:41:13.710+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:13.713+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:13.718+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:41:13.723+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:13.727+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:16.742+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:41:16.746+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:16.751+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:16.757+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:19.768+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:41:19.774+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:19.779+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:19.784+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:41:19.788+02:00","3.322","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:22.829+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:41:22.833+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:22.836+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:22.839+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:41:22.843+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:22.846+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:25.848+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:25.852+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:25.856+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:25.860+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:25.863+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:41:25.866+02:00","3.322","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:28.895+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:28.899+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:28.902+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:28.906+02:00","3.326","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:28.909+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:41:28.914+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:31.894+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:31.898+02:00","3.326","bat_caravan_cell_voltages_7"
"2023-08-09T15:41:31.901+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:34.949+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:34.952+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:34.955+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:34.958+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:41:34.962+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:34.965+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:41:34.970+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:37.987+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:37.990+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:37.994+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:41:37.998+02:00","3.321","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:41.024+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:41.031+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:41.035+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:41.039+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:44.030+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:44.033+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:41:47.092+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:41:47.095+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:41:47.099+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:47.102+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:47.105+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:47.109+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:41:47.112+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:41:50.155+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:41:50.159+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:50.164+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:50.172+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:53.167+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:41:53.172+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:41:53.177+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:41:59.220+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:41:59.224+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:41:59.227+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:02.240+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:08.295+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:42:08.299+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:11.352+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:11.355+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:42:11.358+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:42:11.361+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:11.368+02:00","3.316","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:14.374+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:42:14.378+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:14.381+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:42:14.385+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:42:14.388+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:14.392+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:17.412+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:17.415+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:17.418+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:42:20.439+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:20.446+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:42:20.450+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:20.454+02:00","3.32","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:23.500+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:23.503+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:23.507+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:42:23.511+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:42:23.518+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:26.507+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:26.514+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:26.518+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:42:26.522+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:42:26.527+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:42:26.530+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:29.541+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:29.544+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:42:29.546+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:29.549+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:42:29.551+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:42:29.554+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:29.559+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:42:32.567+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:32.571+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:32.574+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:32.578+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:42:32.582+02:00","3.315","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:35.617+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:42:35.621+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:35.625+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:35.629+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:38.630+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:38.634+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:41.667+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:41.671+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:44.686+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:44.690+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:42:44.696+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:44.703+02:00","3.32","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:47.713+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:47.722+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:47.725+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:42:47.728+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:47.732+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:50.761+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:50.767+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:50.773+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:42:50.777+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:50.781+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:42:50.786+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:53.801+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:42:53.804+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:53.808+02:00","3.329","bat_caravan_cell_voltages_4"
"2023-08-09T15:42:53.811+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:42:53.814+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:53.818+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:42:53.821+02:00","3.32","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:56.848+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:56.854+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:42:56.858+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:56.861+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:42:56.865+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:56.868+02:00","3.321","bat_caravan_cell_voltages_8"
"2023-08-09T15:42:59.884+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:42:59.888+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:42:59.891+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:42:59.895+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:42:59.898+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:02.894+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:02.898+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:43:02.904+02:00","3.321","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:05.923+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:05.927+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:43:05.930+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:43:05.937+02:00","3.319","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:08.954+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:43:08.958+02:00","3.322","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:08.962+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:08.965+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:43:08.969+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:43:08.972+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:43:11.982+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:43:11.986+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:43:11.989+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:43:11.993+02:00","3.33","bat_caravan_cell_voltages_5"
